,Line,Analysis,Time Code,Port,Inj Nr,d(17_16)Mean,d(18_16)Mean,d(D_H)Mean,E17_Mean,H2O_Mean,Ignore,Good,SampleName,Identifier 2,Gas Configuration,Timestamp Mean,d(17_16)_SD,d(18_16)_SD,d(D_H)_SD,E17_SD,H2O_SD,d(18_16)_Sl,d(D_H)_Sl,H2O_Sl,baseline_shift,slope_shift,residuals,baseline_curvature,interval,ch4_ppm,h16od_adjust,h16od_shift,n2_flag,Resistance,DAS Temp,Tray,Sample,Job,Method,Error Code,Pulse Good,d18O_amended,d17O_amended,E17O_amended
501,502,    P-2414,   2023/01/29 17:39:11,           1-21,11,-16.104,-30.417,-236.913,0.075,20744.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675032258.69,         0.220,         0.188,         0.469,         0.157,       146.953,         0.002,         0.007,         3.503,        98.090,        26.625,         1.029,        59.616,         0.871,         0.151,        0.0000,       -0.0000,    0,"    
21.76",        41.688,1,21,3,WassenaarRS,0,1,-29.433484578729818,-15.622428275465401,0.028435860074880637
502,503,    P-2414,   2023/01/29 17:48:11,           1-21,12,-16.138,-30.447,-236.932,0.057,20731.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675032798.44,         0.215,         0.180,         0.391,         0.155,       147.086,         0.001,         0.006,         3.490,        98.005,        26.599,         1.037,        59.483,         0.870,         0.215,       -0.0000,        0.0000,    0,"    
21.83",        41.688,1,21,3,WassenaarRS,0,1,-29.463249222530685,-15.655803473060196,0.010722988106627085
503,504,    P-2414,   2023/01/29 17:57:10,           1-21,13,-16.13,-30.465,-236.987,0.074,20761.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675033337.65,         0.202,         0.194,         0.400,         0.150,       147.531,         0.002,         0.006,         3.496,        98.105,        26.679,         1.034,        59.846,         0.872,         0.278,        0.0000,        0.0000,    0,"    
21.93",        41.438,1,21,3,WassenaarRS,0,1,-29.48110800881121,-15.647950485390831,0.028416628690496992
504,505,    P-2414,   2023/01/29 18:06:11,           1-21,14,-16.144,-30.485,-237.038,0.071,20454.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675033878.21,         0.197,         0.179,         0.445,         0.146,       148.556,         0.001,         0.007,         3.549,        96.796,        26.243,         1.020,        58.792,         0.870,         0.216,        0.0000,        0.0000,    0,"    
21.86",        41.312,1,21,3,WassenaarRS,0,1,-29.500951104678457,-15.661693213812216,0.025250864550661944
505,506,    P-2414,   2023/01/29 18:15:11,           1-21,15,-16.105,-30.432,-237.094,0.081,20395.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675034418.94,         0.218,         0.173,         0.409,         0.167,       151.220,         0.001,         0.006,         3.612,        96.636,        26.163,         1.008,        58.067,         0.870,         0.059,        0.0000,        0.0000,    0,"    
22.05",        41.500,1,21,3,WassenaarRS,0,1,-29.44836690063025,-15.623409898924074,0.03553488376221381
506,507,    P-2414,   2023/01/29 18:24:12,           1-21,16,-16.065,-30.401,-237.136,0.105,20963.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675034959.69,         0.191,         0.166,         0.462,         0.149,       149.516,         0.001,         0.008,         3.562,        99.119,        26.815,         1.044,        60.139,         0.871,         0.133,        0.0000,       -0.0000,    0,"    
21.77",        41.875,1,21,3,WassenaarRS,0,1,-29.41761010203602,-15.58414496057726,0.058690150839865396
507,508,    P-2414,   2023/01/29 18:33:10,           1-21,17,-16.095,-30.437,-237.257,0.094,20378.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675035497.72,         0.202,         0.167,         0.426,         0.147,       149.729,         0.001,         0.006,         3.548,        96.531,        26.248,         1.002,        57.983,         0.871,         0.100,        0.0000,       -0.0000,    0,"    
21.85",        41.688,1,21,3,WassenaarRS,0,1,-29.453327674597066,-15.613593664337369,0.048205635476810116
508,509,    P-2414,   2023/01/29 18:42:10,           1-21,18,-16.135,-30.451,-237.188,0.061,20405.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675036038.10,         0.210,         0.178,         0.442,         0.161,       149.378,         0.002,         0.007,         3.562,        96.576,        26.163,         1.016,        58.752,         0.871,         0.254,        0.0000,        0.0000,    0,"    
21.89",        41.438,1,21,3,WassenaarRS,0,1,-29.467217841704137,-15.652858602684185,0.01587373936984804
509,510,    P-2414,   2023/01/29 18:51:10,           1-21,19,-16.121,-30.451,-237.24,0.076,20507.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675036577.79,         0.214,         0.168,         0.450,         0.160,       153.458,         0.001,         0.007,         3.666,        97.082,        26.360,         1.013,        58.552,         0.870,         0.085,        0.0000,       -0.0000,    0,"    
21.85",        41.250,1,21,3,WassenaarRS,0,1,-29.467217841704137,-15.639115874262798,0.029834903994995443
510,511,    P-2414,   2023/01/29 19:00:10,           1-21,20,-16.122,-30.465,-237.291,0.082,20764.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675037117.68,         0.199,         0.161,         0.424,         0.149,       149.261,         0.001,         0.006,         3.557,        98.213,        26.586,         1.035,        59.531,         0.871,         0.149,       -0.0000,        0.0000,    0,"    
21.82",        41.688,1,21,3,WassenaarRS,0,1,-29.48110800881121,-15.640097497721468,0.03639442113632718
511,512,    P-2414,   2023/01/29 19:09:11,           1-21,21,-16.109,-30.429,-237.286,0.076,20802.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675037658.42,         0.212,         0.191,         0.450,         0.147,       151.999,         0.001,         0.006,         3.622,        98.384,        26.667,         1.033,        59.687,         0.871,         0.151,        0.0000,       -0.0000,    0,"    
21.82",        41.750,1,21,3,WassenaarRS,0,1,-29.445390436250165,-15.627336392758757,0.02992680791236957
512,513,    P-2414,   2023/01/29 19:18:10,           1-21,22,-16.148,-30.438,-237.219,0.041,20548.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675038197.12,         0.215,         0.173,         0.410,         0.159,       150.359,         0.001,         0.005,         3.569,        97.210,        26.379,         1.028,        58.985,         0.870,         0.160,        0.0000,        0.0000,    0,"    
21.83",        41.438,1,21,3,WassenaarRS,0,1,-29.454319829390425,-15.665619707646897,-0.004107246715095769
513,514,    P-2414,   2023/01/29 19:27:09,           1-21,23,-16.119,-30.449,-237.26,0.076,20884.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675038736.50,         0.219,         0.184,         0.434,         0.159,       154.198,         0.002,         0.006,         3.661,        98.684,        26.776,         1.046,        60.105,         0.870,         0.208,        0.0000,       -0.0000,    0,"    
21.93",        41.125,1,21,1,WassenaarRS,0,1,-29.465233532117413,-15.637152627345458,0.03074981518431308
514,515,    P-2414,   2023/01/29 19:36:09,           1-21,24,-16.151,-30.478,-237.229,0.06,20676.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675039276.55,         0.216,         0.178,         0.460,         0.158,       151.720,         0.001,         0.007,         3.621,        97.751,        26.533,         1.031,        59.589,         0.869,         0.249,        0.0000,        0.0000,    0,"    
21.78",        41.562,1,21,1,WassenaarRS,0,1,-29.49400602112492,-15.66856457802291,0.014491687358171745
515,516,    P-2414,   2023/01/29 19:45:09,           1-21,25,-16.156,-30.486,-237.374,0.059,20501.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675039816.21,         0.245,         0.204,         0.437,         0.169,       150.075,         0.001,         0.006,         3.579,        97.026,        26.410,         1.014,        58.456,         0.870,         0.141,       -0.0000,        0.0000,    0,"    
21.85",        41.438,1,21,1,WassenaarRS,0,1,-29.50194325947182,-15.67347269531626,0.013823671555210026
516,517,    P-2414,   2023/01/29 19:54:08,           1-21,26,-16.139,-30.473,-237.339,0.07,20675.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675040355.42,         0.222,         0.190,         0.460,         0.159,       154.291,         0.001,         0.005,         3.659,        97.773,        26.540,         1.033,        59.417,         0.871,         0.167,        0.0000,        0.0000,    0,"    
21.81",        41.188,1,21,1,WassenaarRS,0,1,-29.489045247158106,-15.656785096518863,0.023759719940604995
517,518,    P-2414,   2023/01/29 20:03:08,           1-21,27,-16.134,-30.475,-237.399,0.076,20780.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675040895.67,         0.228,         0.206,         0.390,         0.159,       151.958,         0.002,         0.005,         3.626,        98.260,        26.678,         1.032,        59.590,         0.871,         0.135,        0.0000,       -0.0000,    0,"    
21.83",        41.562,1,21,1,WassenaarRS,0,1,-29.491029556744834,-15.651876979225513,0.029825443903913396
518,519,    P-2414,   2023/01/29 20:12:08,           1-21,28,-16.123,-30.481,-237.387,0.089,20618.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675041435.20,         0.211,         0.186,         0.421,         0.150,       151.424,         0.001,         0.006,         3.588,        97.528,        26.449,         1.026,        59.266,         0.871,         0.179,        0.0000,       -0.0000,    0,"    
21.86",        41.875,1,21,1,WassenaarRS,0,1,-29.496982485505008,-15.641079121180141,0.04403360353367347
519,520,    P-2414,   2023/01/29 20:21:07,           1-21,29,-16.129,-30.462,-237.444,0.073,20739.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675041974.85,         0.222,         0.186,         0.428,         0.162,       151.411,         0.001,         0.006,         3.592,        98.104,        26.594,         1.028,        59.457,         0.869,         0.156,        0.0000,        0.0000,    0,"    
21.80",        41.438,1,21,1,WassenaarRS,0,1,-29.478131544431122,-15.646968861932162,0.02779454639599166
520,521,    P-2414,   2023/01/29 20:30:07,           1-21,30,-16.142,-30.467,-237.391,0.063,20524.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675042514.07,         0.206,         0.175,         0.385,         0.155,       152.369,         0.001,         0.006,         3.638,        97.121,        26.371,         1.015,        58.962,         0.870,         0.204,        0.0000,        0.0000,    0,"    
21.87",        41.250,1,21,1,WassenaarRS,0,1,-29.483092318397933,-15.659729966894876,0.017529363331966863
521,522,    P-2414,   2023/01/29 20:39:06,           1-21,31,-16.148,-30.483,-237.381,0.065,20760.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675043054.41,         0.193,         0.170,         0.428,         0.140,       156.738,         0.001,         0.006,         3.738,        98.182,        26.456,         1.041,        59.994,         0.871,         0.183,       -0.0000,       -0.0000,    0,"    
21.74",        41.438,1,21,1,WassenaarRS,0,1,-29.498966795091732,-15.665619707646897,0.020182326258131766
522,523,    P-2414,   2023/01/29 20:48:06,           1-21,32,-16.139,-30.467,-237.399,0.066,20785.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675043594.43,         0.213,         0.179,         0.459,         0.150,       151.147,         0.000,         0.006,         3.606,        98.248,        26.722,         1.037,        59.604,         0.871,         0.178,        0.0000,        0.0000,    0,"    
21.70",        41.875,1,21,1,WassenaarRS,0,1,-29.483092318397933,-15.656785096518863,0.02052107875857878
523,524,    P-2414,   2023/01/29 20:57:06,           1-21,33,-16.14,-30.453,-237.479,0.057,20762.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675044134.11,         0.220,         0.189,         0.405,         0.159,       147.630,         0.001,         0.005,         3.522,        98.192,        26.584,         1.035,        59.538,         0.870,         0.146,        0.0000,        0.0000,    0,"    
21.78",        41.688,1,21,1,WassenaarRS,0,1,-29.46920215129086,-15.657766719977536,0.011967089105255013
524,525,    P-2414,   2023/01/29 21:06:06,           1-21,34,-16.144,-30.469,-237.553,0.063,20657.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675044673.95,         0.217,         0.182,         0.424,         0.158,       155.300,         0.001,         0.006,         3.686,        97.759,        26.474,         1.023,        59.148,         0.870,         0.087,       -0.0000,        0.0000,    0,"    
21.88",        41.375,1,21,1,WassenaarRS,0,1,-29.48507662798466,-15.661693213812216,0.016614426261931214
525,526,    P-2414,   2023/01/29 21:15:06,           1-21,35,-16.13,-30.465,-237.533,0.075,20819.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675045213.89,         0.215,         0.192,         0.443,         0.154,       154.527,         0.001,         0.006,         3.686,        98.440,        26.651,         1.041,        59.846,         0.871,         0.180,       -0.0000,        0.0000,    0,"    
21.85",        41.688,1,21,1,WassenaarRS,0,1,-29.48110800881121,-15.647950485390831,0.028416628690496992
526,527,    P-2414,   2023/01/29 21:24:07,           1-21,36,-16.116,-30.456,-237.513,0.083,20827.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675045754.26,         0.205,         0.168,         0.412,         0.160,       155.213,         0.001,         0.006,         3.680,        98.463,        26.734,         1.034,        59.795,         0.871,         0.194,       -0.0000,       -0.0000,    0,"    
21.83",        41.938,1,21,1,WassenaarRS,0,1,-29.47217861567095,-15.634207756969447,0.037519809110007074
527,528,    P-2414,   2023/01/29 21:33:07,           1-21,37,-16.173,-30.516,-237.526,0.058,20555.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675046294.86,         0.221,         0.176,         0.461,         0.165,       155.429,         0.001,         0.006,         3.688,        97.138,        26.418,         1.033,        59.442,         0.870,         0.268,       -0.0000,       -0.0000,    0,"    
21.84",        41.375,1,21,1,WassenaarRS,0,1,-29.531707903272686,-15.690160294113655,0.013063930821768821
528,529,    P-2414,   2023/01/29 21:42:08,           1-21,38,-16.129,-30.471,-237.56,0.078,20765.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675046835.67,         0.199,         0.171,         0.428,         0.145,       153.688,         0.000,         0.005,         3.668,        98.163,        26.634,         1.038,        59.697,         0.870,         0.222,       -0.0000,       -0.0000,    0,"    
21.80",        41.312,1,21,1,WassenaarRS,0,1,-29.487060937571382,-15.646968861932162,0.03265249078711285
529,530,    P-2414,   2023/01/29 21:51:07,           1-21,39,-16.153,-30.483,-237.537,0.06,20554.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675047374.42,         0.199,         0.173,         0.428,         0.150,       151.643,         0.001,         0.006,         3.594,        97.183,        26.464,         1.021,        59.193,         0.871,         0.287,       -0.0000,       -0.0000,    0,"    
21.83",        41.812,1,21,1,WassenaarRS,0,1,-29.498966795091732,-15.670527824940248,0.015196084155675749
530,531,    P-2414,   2023/01/29 22:00:07,           1-21,40,-16.143,-30.502,-237.625,0.081,20479.0,       0,    1,USGS46,                               T1V24-ID2,                 H2O, 1675047914.40,         0.213,         0.188,         0.451,         0.158,       151.651,         0.002,         0.006,         3.596,        96.869,        26.275,         1.024,        59.128,         0.871,         0.272,       -0.0000,       -0.0000,    0,"    
21.83",        41.938,1,21,1,WassenaarRS,0,1,-29.517817736165615,-15.660711590353547,0.0354244764788163
